(MORA自购)(191002)(こぶしファクトリー) 辛夷第二幕【初回限定盤B】(96.0kHz/24bit FLAC),https://pan.baidu.com/s/1HIGsAE2BnapXJVBoe7tONQ&shfl=sharepset ,0wq2,,
攻殻機動隊 GHOST IN THE SHELL Original Soundtrack [24Bit-96KHz],https://pan.baidu.com/s/1_MtJdx3OiBIvSNHHPJqTaQ,ujq9,,
[Hi-Res]TK from 凛として時雨 (北嶋彻)&suis – melt (with suis from ヨルシカ）,https://pan.baidu.com/s/10bf5w6H739Db0uJAoPowtA,9w1p,,
LiSA – Unlasting[flac],https://pan.baidu.com/s/1y1ACLaVOyn08DusYZ540_A,g99i,,
(HIRI/24BIT)Roselia – BRAVE JEWEL,https://pan.baidu.com/s/1NUcPDfEny9XwpYMnC2rFbQ&shfl=sharepset,jsfc,,
{自购/索尼抓轨}名前のない怪物,https://pan.baidu.com/s/1B-APjHKELzafP7KAschN9g&shfl=sharepset,5tzt,,
{自购/索尼抓轨}迷宮バタフライ,https://pan.baidu.com/s/1SX4djO_N4UG4vtZTy665lg&shfl=sharepset,g37n,,
[FLAC]Trident歌曲,https://pan.baidu.com/s/1MRJAnz0sPJxxS2m7a3OXaw,ypj3,,
【转载】 缘之空 [Hi-res]ヨスガノソラ オリジナルサウンドトラックオープニング主題歌&番組挿入歌アルバム,https://pan.baidu.com/s/1-wlqJx9Vq90unuXKLFmt_Q,0x18,,
[Hi-res][自购]DJ OKAWARI歌曲集合（新歌＋老歌）,https://pan.baidu.com/s/1iiLyPbe-9uoSfgfy7yPVWw,zz19,,
fripSide-when chance strikes,https://pan.baidu.com/s/1T09mqDYim8fY64_l0RIF9A,f557,,
[Hi-res][自购]Fantasitc Magic–TK from 凛として時雨(整轨）,https://pan.baidu.com/s/1oT_Cdvbboo9kv4Wd6YGxcA,g4s9,,
[Hi-res][自购]flowering—TK from 凛として時雨（整轨）,https://pan.baidu.com/s/12ZmakO7ARRbds8sBHLUhlQ,bfyr,,
【DSD】你的名字全曲收录 共27首DSD文件,https://pan.baidu.com/s/140hJlB4jc2IisA016rlwzg,pkm6,,
【Vocaloid自抓】The Retrievers/初音ミク – ~スタジオジブリの風が吹く~ [FLAC+WAV整轨],https://pan.baidu.com/s/16CKWrf-kPEJKZYUY0_WDgA,wvld,,
【Vocaloid自抓】しんばるP/BCNO/ シャノン – Schéma -収穫- [FLAC+WAV整轨],https://pan.baidu.com/s/1VuAMDimxvjh6VjiZdJOJVQ,3zng,,
[Hi-res][自购]ONE OK ROCK-Eye of the storm(FLAC）,https://pan.baidu.com/s/1hJtp69--2mDYn6yOU3C45Q,d27j,,
[Hi-res][自购]ONE OK ROCK-Ambitions（FLAC),https://pan.baidu.com/s/16s6Whre8DKmqemwwooxGWQ,hqqu,,
[Hi-Res][Mora自购][Cytus II]THE SxPLAY(菅原紗由理) – 漂流,https://pan.baidu.com/s/1hGkvoOvFMnVf1l4ltpBpdQ,qmok,,
【EAC】君が望む永遠Soundtrack plus,https://pan.baidu.com/s/1fiyyBhdIm85XXFcHYRxtAg,oohi,,
[Hi-Res]からかい上手の高木さん2 Cover song collection / 擅长捉弄的高木同学第二季 ED,https://pan.baidu.com/s/1O_-nMPUMGcUmVyIHHvC4Vg,m3ps,,
【EAC】Garden -Maxi Single-,https://pan.baidu.com/s/1Gu8i5wskt9jGztbuSPv1JQ,qpa7,,
2003-Delicious!  The Best of Hitomi Shimatani,https://pan.baidu.com/s/1boiHLdHaKUgwP4VRDZ2lsg,v9iw,,
君と光hires,https://pan.baidu.com/s/1WN9XN7BIioNDWJUuTIP29g,pJK2,,
[Hi-Res][mora自购][ノーポイッ!][请问您今天要来点兔子吗??NOPOI][48.0kHz/24bit],https://pan.baidu.com/s/1K6ab9FK_2FaNXqsBbsUIpA,0lrf,,
东方典藏中的音乐,https://pan.baidu.com/s/1HcDKR_LjV3ac16Zf3WCBqQ,,,
[Hi-Res 2400kbps 48KHz]登坂広臣-BLUE SAPPHIRE(名侦探柯南剧场版绀碧之拳主题曲),https://pan.baidu.com/s/1W4DF-4uM4oCUug8K-_SA0Q,bv0q,,
Hires-魔法少女小圆剧场版 [前篇] 起始的物语ED Magia[quattro]｜FLAC｜96.0kHz/24bit,https://pan.baidu.com/s/1W7Z1Jze8Bgi9YX6p2MFG9A,,,
[HR][mora自购] 刀剑神域第三季ED unlasting,https://pan.baidu.com/s/1NWuc1wNuQyqW-vJHSONnXQ&shfl=sharepset,pfbs,,
（Hi-res）MORA自购Lisa织部里沙シルシ (TV动画《刀剑神域》第二季ED3),https://pan.baidu.com/s/1l8cqNHT22SnGEYpoX4gMmA&shfl=sharepset ,iv6i,,
刀剑神域第三季 ED Unlasting LiSA,https://pan.baidu.com/s/1kDxUFLQiBVSmfqUcV1Gl6Q,1234,,
【mora自购】洛天依 T.A.O hires（96khz 24bit flac）,https://pan.baidu.com/s/1szdKIU1tAW6Fnj975Yyd9w&shfl=sharepset,712,,
[Flac]この声が届きますように,https://pan.baidu.com/s/1osqQcsXMptrlqzExKLjDDA&shfl=shareset ,vtc2,,
【Flac】Solo Live! from μ’s 園田海未「海色少女に魅せられて」,https://pan.baidu.com/s/1pPLMPwD_IY90gT8IrOku8w&shfl=shareset,wdm6,,
[Hi-Res][2019.08.07] TVアニメ「彼方のアストラ」OPテーマ「star＊frost」／nonoc [FLAC 48kHz／24bit],magnet:?xt=urn:btih:a408f909633320cbf8a842b893ae677c89d22891,,,
[Hi-Res]H-A-J-I-M-A-L-B-U-M-!! 单曲 B.A.A.B,https://pan.baidu.com/s/1VdboyzXgxSi_-u7s0TwU8g,037o,,
【无损】【翻唱】勾指起誓（日语版）【Chiho(H△G)】,https://pan.baidu.com/s/1fVGqPEpz1tk5-0YG-8BoHA,p4f8,,
ツギハギスタッカート (拼凑的断音),https://pan.baidu.com/s/1yT9AKHzlDZbOOulBt3cljQ,,,
A.S.H.,https://c.y.qq.com/base/fcgi-bin/u?__=U97yffp,,,
【FLAC/24bit】倉木麻衣「負けないで(不要认输)」（Cover）,https://pan.baidu.com/s/1c2wVqhqD8GZjOOCR6unDhA,397w,,
【HR】【Mora自购】超时空要塞F（Macross F）vocal collection,https://pan.baidu.com/s/1YL0TUvarZNmjzdo4RA0CDw,u43b,,
[自购自抓]  雲雀 / RUST / 光芒 (期間生産限定盤),https://pan.baidu.com/s/1e13xdYBXr09wjgZuftgeag,339v,,
【HR】URU-願い,https://pan.baidu.com/s/1pF2Jwzc8Xw3erlHjREqxTQ,ehrb,,
{HIRI}神狱塔2断罪玛丽OST,https://pan.baidu.com/s/1e5AFmqVRcrpr2NtK504OVQ ,9bd4 ,,
茅原実里 – エイミー ｜FLAC｜96.0kHz/24bit,https://pan.baidu.com/s/16RBAomeRMTzDWjMa5soIlQ,,,
【自购】redemption（flac）,https://pan.baidu.com/s/1HkTXWBTT45FyjBr9b2T6zw ,72ir,,
鬼灭之刃19话ed  竈門炭治郎のうた,https://pan.baidu.com/s/1XlQsDNA0txSiwnbW0xFBhQ,1woz,,
[C96][Melonbooks Records] 東方万葉集 Limited Edition [FLAC+BOOKLET+LOG+CUE],https://pan.baidu.com/s/1kW5Ed87,,,
为美好世界献上祝福红传说ed,https://pan.baidu.com/s/1Y_lsvSDfzGr9z4Rx6GXjsg,25zb,,
鬼灭之刃  红莲华,https://pan.baidu.com/s/1jd5fpLfyMPhMYd2WXzMD-g,1lm8,,
【FLAC/24bit】μ’s 9人合唱secret base~君がくれたもの~,https://pan.baidu.com/s/1iU_TJ5h7V0i1VO0ShpH9pg,pqs1,,
[Hi-Res] SUGIZO feat. miwa – A Red Ray[flac],https://pan.baidu.com/s/1by3CAWhqxH64cMxp10FsTQ,1x1c,,
[Hi-Res] SUGIZO feat. GLIM SPANKY – めぐりあい [flac],https://pan.baidu.com/s/1atCqmOBxJ-3rJugJpN1L5Q,22mg,,
(OTOTYO自购)[徒然なる操り霧幻庵(CV:早見沙織、松井恵理子、潘めぐみ)] (FLAC 48.0kHz/24bit),https://pan.baidu.com/s/1JUR7TpQ-grLbWKH6EJkrUQ ,uapv,,
N46无损音源+部分HIRES合集,https://pan.baidu.com/s/1et5-cc20_oTHoFPGS4Krvg#list/path=%2F,o1ov,,
少女与战车/ガールズ & パンツァー オリジナル・サウンドトラック/浜口史郎,https://pan.baidu.com/s/1PV0smDChPuMeLyzwQ9kq5w,rjna,,
ANNIVERSARY-BEST OF GET IN THE RING-(CD自抓-WAV),https://pan.baidu.com/s/1Yyhr1Rqg767NewgoZp8wQQ,lwxw,,
[Hi-Res][2019 .08 .28] TVアニメ「グランベルム」OPテーマ「月を追う真夜中」／藍井エイル [FLAC 96kHz／24bit],magnet:?xt=urn:btih:a7c22d7f6282fe9ae9ea1ff885c673560c533ef4,,,
[自抓][Flac][炎炎消防隊ed – 須田景凪專輯（porte）][16bits/44kHz],https://pan.baidu.com/s/13g9jPsL2Uq8aaawVaUWxmg,r1ad,,
[C96][SYNC.ART’S] 終焉の焔と創世の唄 [FLAC+SCAN+LOG+CUE],https://gzs-my.sharepoint.com/:f:/g/personal/gdufs20161704766_5tb_eu/Er-LqnYChIpEnh-EJJukazcBLIfpkUCBk0kV_Rody3yyYA,,,
(190821)[SUPER☆GiRLS] NIJI色SKY / 情熱RUNNER (Hi-Res 48.0kHz/24bit FLAC),https://pan.baidu.com/s/1kPiAOFRkXdxDAjAGtsAE9Q ,6797,,
[Hi-Res] [190828] TVアニメ「キャロル&チューズデイ」OP2 & ED2「Polly Jean／Not Afraid」,https://pan.baidu.com/s/1L_TwCu_cGmS0I41AAQTcXw,vz2z,,
[自抓][wav][Kobore – アケユクヨルニ],https://pan.baidu.com/s/1OJZ5E8wJrwgy8n-t2t0vpQ,tnqm,,
[自抓][wav][アイビー カラー  – 弾けた恋、解けた魔法],https://pan.baidu.com/s/1-ExXnGHJlloMseczf5BHpA,1dgy,,
[自抓][wav][ヨルシカ – エルマ],https://pan.baidu.com/s/11HK-XugogbVztOhgwSdvSQ,keig,,
[Wav][花譜 – そして花になる Acoustic ver ],https://mega.nz/#!zuZhFapY!VwcAKmhRpoThZM-l3oVDkKP3q3hXMFpgUg_iCuixoIE,,,
(C96)[SKETCH UP! Recordings] BLITZTAIL QOMPLEX (WAV),https://pan.baidu.com/s/1uCy1tFBAiDnVroT5Y8fKmg ,V90v,,
(C96)[Eternal Melody] Eternal Black (WAV),https://pan.baidu.com/s/1jGHIJaKsN5gVKPdq0A-djw ,7vv8,,
KARENT present 2019 OFFICAL ALBUM （WAV）,https://pan.baidu.com/s/1ha3xOOqmr1EsmV17P1Ya7A,p0az,,
自购 ENS的碟子,https://pan.baidu.com/s/1NrZ3zfAdispRWcJleom7Ng,9nve,,
自购 ENS碟子 (Egoistic Flame ),https://pan.baidu.com/s/1viGwdLtHzudxbsg6wJ2D8Q?errno=0&errmsg=Auth%20Login%20Sucess&&bduss=&ssnerror=0&traceid=#list/path=%2F,zn8u,,
自购 德团的碟子,https://pan.baidu.com/s/13153u6YsA_uEgjm_IU8ZPQ,9olv,,
自购 うんちく商事 的碟子,https://pan.baidu.com/s/18GO9UqSX1uAKFntZxTMP5A,3qjf,,
自购 東方事変 的碟子(拈華微笑),https://pan.baidu.com/s/1hHGqNPvfd1qC74n9zGW0Mw,sehh ,,
上海THO十周年CD,https://pan.baidu.com/s/1uh6RaJvfo1ybQ5l2NLvl6Q,tmry,,
深圳THONLY-東方鵬徙謠,https://pan.baidu.com/s/1d3TPo1ZtAHpjBNYsdHv5Ww,meb9,,
自购 豚乙女的碟子,https://pan.baidu.com/s/1eSsYwKLWdu7tdTIzDZ3iag,l47r,,
自购 豚乙女的碟子,https://pan.baidu.com/s/1Baw8CnfEiK8zMghICwoq1g,3fcv,,
(CD+DVD) 初音ミク「マジカルミライ 2019」OFFICIAL ALBUM,https://pan.baidu.com/s/1XEjd_UDgXj7MFTlSE3nkBw,mxb4,,
[无损]WHITE ALBUM2 Original Soundtrack〜closing〜,https://pan.baidu.com/s/1NaYfvr0EFxaqtMi3ovanuw,srqz,,
[无损]WHITE ALBUM2 Original Soundtrack〜introductory〜,https://pan.baidu.com/s/1D-ZKPCsevH96SgU4qPIaEw,ntyh,,
[Hi-Res]【 96.0kHz/24bit】福原遥 – 未完成な光たち – Single,https://pan.baidu.com/s/1xEroFmM92RJuFwZ7ccC9EQ,p0mn,,
火焰之纹章：风花雪月港版限定游戏CD SOUND SELECTION,https://pan.baidu.com/s/17yeIJKm_vN7Vn_LTXqhp-Q,srde,,
茶太 – 睡眠都市[44.1/16 flac],https://pan.baidu.com/s/1pOhOw114DqnGz7p0sKgvgQ,hrwe,,
【hr】鬼灭之刃ed from the edge+ 19话插曲 竈門炭治郎のうた（插曲不是hr）,https://pan.baidu.com/s/10U4H9cKMPJaFj7576OqV4Q ,miku,,
{自购/自抓}异界锁链OST,https://pan.baidu.com/s/1r66Gm8hETGzrZKMTW7ZtdA,db5n,,
藍井エイル – 月を追う真夜中 + ヒトリトヒトリ｜FLAC｜96.0kHz/24bit,https://pan.baidu.com/s/1ZCEESARN24DELPESJEVASQ,avtr,,
头文字D全系列无损,https://pan.baidu.com/s/1aXwyxwRI2Mqrw0p5PCctkw,ifc6,,
[Hi-Res][mora自购][Claris – SUMMER TRACKS -夏のうた-][96.0kHz/24bit],https://pan.baidu.com/s/1WMvkSeEwuMdWly-LqldrfQ,1yat,,
《来自多彩世界的明天》DVD特典附赠曲【无损】,https://pan.baidu.com/s/1R_ldRFgjQDb0LU1WpmFr6Q,,,
尽管如此世界依然美丽 主题曲[FLAC],https://pan.baidu.com/s/1xA41cJL23Ab6bYwN2L-OxQ,6okw,,
(自购)weathers,https://pan.baidu.com/s/1jtmvMBYXTNrYJQ4MRtbOKQ,s9ge,,
【key20周年大阪音乐会】Key ORCHESTRA CONCERT 2018,https://pan.baidu.com/s/1YKyzeZ3T_tsqRwp34Zd2Gg,9dx9,,
(190812)[el ma Riu] 無垢なる星の皇女プラネタリカと豊かな色彩と詩の皇女アスタリカ (WAV),https://pan.baidu.com/s/18ioReIBZZTY_i6S776p6Mw ,cb2l,,
MORA自购Torches新专Aimer冰海战记ED Blind to you，Daisy,https://pan.baidu.com/s/16OGWTfaTJMrlFz1fX4vvhg,ps9e,,
轻音少女专辑,https://pan.baidu.com/s/1qYpOiSFm55Vuw8X2fjiWHw,b16c,,
『月影魅像-解放之羽-』 OST,https://pan.baidu.com/s/14B0podI55-iuyaJcTQHLFA,2kol,,
(自购)末纪天穹,https://pan.baidu.com/s/1CzVF7henj3wppfCGqzJuug,mcld,,
自购 幻想万華鏡 ～巨大妖怪伝説の章～ オリジナル・サウンドトラック,https://pan.baidu.com/s/1ap795cTcDGLwpFO4nAshsA,995u,,
自购 幻想万華鏡～花の異変の章～　オリジナルサウンドトラック,https://pan.baidu.com/s/1QkS10K3zlec9hIQ1uNJ82A,2cl1,,
自购  ENS团 紫咲ほたる的,https://pan.baidu.com/s/1vI9Fkeks-2C_sosB69J9NQ,1u07,,
[无损]关取花（関取花）中くらいの話,https://pan.baidu.com/s/18L-tIVwdUubR9ajNjTshYw,g176,,
[180207] ましのみ 1stアルバム「ぺっとぼとリテラシー」  [ FLAC / MP3 ],https://pan.baidu.com/s/1R3MNJF_rQGxZMkJZowE48Q,06ee,,
关取花（関取花）THE,https://pan.baidu.com/s/1ATAwaB6mRRrqq1vCtc0aQw,xavd,,
Obscure Questions(オブスキュア クエスチョンズ) ピノキオP (匹诺曹P) / 初音ミク (初音未来),https://pan.baidu.com/s/146sxxekq-BUeBYULYtzI3w,xf27,,
[Hi-Res][mora自购][fhána – 僕を見つけて][96.0kHz/24bit],https://pan.baidu.com/s/1VFbdmrYNq5EZqKJK3m9Yvw,,,
[FLAC] [大森靖子 – クソカワPARTY],https://pan.baidu.com/s/1JC3m_x99zEanR09Davugeg,8dii,,
[Hi-Res][mora自购][Claris – シグナル][96.0kHz/24bit],https://pan.baidu.com/s/10aeQbNmDXDeGvpzmvQvhqg,9fcf,,
【EAC】voices in a bottle ～海を越え届いた歌声～,https://pan.baidu.com/s/16xWiW72fgbQqbN582UjppA,yiwl,,
【Vocaloid自抓】VOCALOID – retimer [FLAC+WAV整轨],https://pan.baidu.com/s/1fVCl-S_eW0qNURTQtqGQLg,1p3v,,
【Vocaloid自抓】k_zero+A – まざる [FLAC+WAV整轨],https://pan.baidu.com/s/1BK28w3IJEBooxsOcaqdyUA,i096,,
[Hi-Res] バンドリ！Poppin’Party 14th Single「Dreamers Go!／Returns」[96kHz／24bit][FLAC],https://pan.baidu.com/s/1ntM_kJrHBciAEscTvWsdNQ,gaol,,
【HIRES】TVアニメ『響け！ユーフォニアム』オリジナルサウンドトラック「おもいでミュージック」,https://pan.baidu.com/s/1VieZNduAM9P6DyvqFoaHGw,wbvg,,
【HIRES】TVアニメ「リトルウィッチアカデミア」オープニングテーマ「Shiny Ray」,https://pan.baidu.com/s/1WH317e0c3ittnps1o8vzeQ,r06r,,
【HIRES】TVアニメ「リトルウィッチアカデミア」第2クールオープニングテーマ「MIND CONDUCTOR」,https://pan.baidu.com/s/1lQ49EKAI5ennWZR10iKiLQ,9y2o,,
[WAV]中村由利子 – 火宵の月 オリジナル・サウンドトラック,https://pan.baidu.com/s/12rc434p9GMVEkjNxn18Nfw,nd55,,
[Hi-Res]Rasmus Faber Presents Platina Jazz -Anime Standards,https://pan.baidu.com/s/1XoD_MXHLToBkvdLu88oemw,sbr8 ,,
【HIRES】TVアニメ「リトルウィッチアカデミア」第2クールエンディングテーマ「透明な翼」,https://pan.baidu.com/s/1IogkJKpG2otWaQWgqwIQ7Q,w4oo,,
MAYU ジャズ歌ってみた  [ FLAC ],https://pan.baidu.com/s/1Hbv_9BKhLY7J5GwbuJFzvQ,9pq2,,
明日方舟CD两首,https://pan.baidu.com/s/1WUwUmFp7AjKWaVULeRC6hA,heet,,
【HR】S×W -soul world-(96khz  24bit),https://pan.baidu.com/s/1rKu_fMkg5tQWhOnLTf6SRQ,xnjw,,
【自购】盾之勇者成名录ed1 藤川千愛 – きみの名前,https://pan.baidu.com/s/1IL27NV8BzNFVQv-bOr5BTw,x7po,,
牙狼-VANISHING LINE- ed2 Promise ｜FLAC｜96.0kHz/24bit,https://pan.baidu.com/s/1GwL1L_Rpxk5KnBkzQys5Tw,vwm4,,
未来コネクション(期間生産限定盤)(DVD付)（未来连接——「精灵宝可梦日月」OP3）,https://pan.baidu.com/s/1WAvyj0v7PxuUqclfbCSu-w,enn0,,
【DSD256】この音とまれ! 一弦定音古筝音乐集,https://pan.baidu.com/s/1XGultPPKGDGgKVpUGD55nw,h60q,,
【东方 自抓】Cadeau～親愛なる君へ CD,https://pan.baidu.com/s/17xBkCUXMjyvH7b9IeoVc2w,u59n,,
MORA自购 Aiemr新专torches冰海战记ED,https://pan.baidu.com/s/17m6Cx1FcgGPaAeS6_ks26Q,juys,,
[例大祭16][豚乙女] エピタフ / フィンガー21 / リバーサイドパレード  [FLAC+SCAN+LOG+CUE],https://pan.baidu.com/s/11TCYwyVOsp21gEtpIQv0DA,,,
【hires】TVアニメ「女子高生の無駄づかい」op ed, https://pan.baidu.com/s/1xhv62SEykLaRwNTzqhXMdQ,miku,,
【hires】Reol ゆーれいずみー, https://pan.baidu.com/s/1g8oAhptpgwsHLnk0nC8Opw ,miku,,
【hires】r组 fire bird, https://pan.baidu.com/s/1sUryw0VgX2zzyNF78dMgqA,miku,,
【hires】流汗吧 健身少女 op ed, https://pan.baidu.com/s/1EBbmmUv6VMX98waqKHu2fQ,miku,,
[Hi-Res][mora自购]TVアニメ「キャロル&チューズデイ」VOCAL COLLECTION Vol.1,https://share.weiyun.com/5QAQ1di,AWSL,,
CAROLE & TUESDAY VOCAL COLLECTION Vol.1,https://pan.baidu.com/s/1G4heeKgvPhE0gLfnvGrvpw,sjit,,
[Hi-res]「キャロル＆チューズデイ」VOCAL COLLECTION Vol.1（「Carole & Tuesday」 VOCAL COLLECTION vol.1）,https://pan.baidu.com/s/1K1Or7BVeEhcwl5rx-USSfA,b354,,
[Hi-Res][mora自购][キャロル&チューズデイVOCAL COLLECTION Vol.1][48.0kHz/24bit],https://pan.baidu.com/s/16tcFKJj6T11eQQEPbAjdpw,,,
[Hi-Res][mora自购][JOJO的奇妙冒险 黄金之风op  Fighting Gold][96.0kHz/24bit],https://pan.baidu.com/s/1oVmIL0mMalJ2To_HaVmkwA,,,
[Hi-Res][mora自购]某科学的一方通行OP [THE SIXTH LIE-Shadow is the Light][48.0kHz/24bit],https://pan.baidu.com/s/15GUVWaNN3dCXpt2VH8IeyQ,dbzb,,
【HR】永遠のひとつ（96khz  24bit）,https://pan.baidu.com/s/1_dP0EXmFfgFUHTBUE5sXTw,qeqx,,
東方氷雪大感謝 東方氷雪歌集专辑两张,https://pan.baidu.com/s/199vT4DGHar_iqGu1yBcaYQ,pehg,,
上海tho07東方華爛漫纪念CD[自抓],https://pan.baidu.com/s/1C5_Dm2_3kgtl7edULi8Njg,r2x2,,
【CD自抓】【WAV】「影技～シャドウ・スキル」オリジナル・サウンドトラックEX．Solid desire,https://pan.baidu.com/s/1FpGm2MHTLRZLTvnq0kMRug ,b9bb,,
【CD自抓】【WAV】ニル・アドミラリの天秤 帝都幻惑綺譚 耽溺ミラアジュイズム アニメ盤,https://pan.baidu.com/s/1gJq0yFLUgNaBXPl16K3DuA,pgd1,,
【CD自抓】【WAV】TVアニメ「破天荒遊戯」OP：  Heartbreaking Romance,https://pan.baidu.com/s/1DOqRHdMSA7KlJ9nKZa00sQ ,2b96,,
风花雪月OST24bit,https://pan.baidu.com/s/1sdsMU385a1CU9EDNacPU8w ,sax4 ,,
风花雪月OST32bit,https://pan.baidu.com/s/1FzPSmMmTWjMMlHc68lr3GA ,xf4e ,,
风花雪月OST自抓,链接：https://pan.baidu.com/s/1uvRhhvzVPoZvJxzqspEPqg ,iaoa ,,
Hi-res 進擊的巨人OST3 澤野弘之,https://pan.baidu.com/s/1BNGom8wh-2SqkSZVKDHGhg,,,
平行四界1,https://pan.baidu.com/s/1drv7obFM96-9DO9BvRpwuQ ,ka77,,
[Hi-Res]ゼロセンチメートル(アニメ盤)-大原ゆい子,https://pan.baidu.com/s/1T2SHKua7Y8C1fxBgN2b1jw,coql,,
《天気の子》原声带OST，RADWIMPS 48.0kHz/24bit,https://pan.baidu.com/s/1oh6Ko4uzzKP-c6h63gKNJQ,8ekt,,
(190531)[CRYSTALiA] 絆きらめく恋いろは-椿恋歌- 響宴ノ舞 (WAV),https://pan.baidu.com/s/10LCYOhzl7clX0R1wCF9KmQ ,z82u,,
[mora自购][Hi-Res] Prologue – 神崎エルザ starring ReoNa,https://drive.google.com/open?id=1c0A-DMO7PPTE56eoCk-j0Dnhj4KQ4yZg,,,
[Hi-Res]天気の子-RADWIMPS,https://pan.baidu.com/s/1XadCZ2p-ySo3UeEOGu657g,6p44,,
[ototoy自购]恰克与飞鸟《ON YOUR MARK》（宫崎骏）,https://pan.baidu.com/s/1B-92D20SY6qDOmaZ-GHQkw,10g5,,
[ototoy自购]GACKT REDEMPTION(STUDIO APARTMENT ReMIX),https://pan.baidu.com/s/1VPxW0fM0sYgmbqohaVZckA,ebal,,
[東方] (同人音楽) [Sound Sepher] Cradle – 東方幻樂祀典 – (ジャケット有) [tta+cue],https://pan.baidu.com/s/1intKDqxwOem-aUHbrgIp6A,tvvv,,
[Hi-Res][自购][炎炎消防隊op – インフェルノ][Flac],https://pan.baidu.com/s/1NExv7xGAXANhFYSsdjAI7Q,,,
[HR] 澤野弘之 進撃の巨人OST2[48kHz／24bit],https://pan.baidu.com/s/1Fic2wG5cpuYRwShanqFoYg ,pjpx,,
[Hi-Res]アンジェラ (Vo. Alisa)  – Move Mountains,https://share.weiyun.com/5CEbKoT,afjw,,
[mora自购][騷亂時節的少女們op – Honeyworks 乙女どもよ。][AAC-LC 320kbps],https://pan.baidu.com/s/1_ScO8e8r_hyxiy7JFVCcfQ,,,
【Hires】龙X虎19话圣诞ED  ホーリーナイト,https://pan.baidu.com/s/1FYa4kC1ZrbmDTy6XYGou-Q,uf2g,,
【无损】【FLAC】英雄传说VI 空之轨迹FC OST,https://pan.baidu.com/s/1iQDnEoU9aCr3lRhgrUPGAQ,207m,,
[HR] 澤野弘之 – 機動戦士ガンダムUC オリジナルサウンドトラック4 (24-48),https://pan.baidu.com/s/1-PJaoHioyE1FJFqu1e_I7Q,v94z,,
【HR】Eternal Star（96khz  24bit）,https://pan.baidu.com/s/1xIpx3gTTM9fXcUvNJU8Nmg,s0ws,,
[Hi-Res][mora自购][Dr.STONE 新石紀ED – LIFE][48.0kHz/24bit],https://pan.baidu.com/s/1ar7rYu2FRnoRB6ntoQcqoQ,,,
[Hi-Res][mora自购][高木さん(CV:高橋李依) – キセキ][48.0kHz/24bit],https://pan.baidu.com/s/1fYlgOIY4AGFsXviI3_A4yw,,,
【HR】この世の果てで恋を唄う少女YU-NO OP（96khz  24bit）,https://pan.baidu.com/s/1OrfBhixI9WrajGfIUz4kxQ,o36q,,
和平之月合集,https://pan.baidu.com/s/1ozrIgtOdBeBX9V03zJfIwA ,s6jw,,
mora自购我的青春恋爱物语果然有问题ED2エブリデイワールド-Ballade Arrange-Yui Solo Ver.雪乃团子,https://pan.baidu.com/s/1Vw5ykJJnW7luAN0C_L2Kug ,ysc2 ,,
GIRLS’ FRONTLINE O.S.T Ⅱ/少女前线ost,https://pan.baidu.com/s/10uJ474fNqUcQVrDhJKYvKw,q8iw,,
[mora自购][Groovy Covers Vol. I & II 節選][AAC-LC 320kbps],https://pan.baidu.com/s/169XbZCiA5paQMtvbMt3B9g,,,
最后之窗：真夜中的约束/许愿屋：天使的记忆OST,https://pan.baidu.com/s/1h50laMM4QAulncBLkE_ySw ,v13f ,,
[Hi-Res]恋せよみんな、ハイ!-Pyxis,https://pan.baidu.com/s/1vKobbxCCKwTDX4Gxfd3ySA,p4jt,,
【Vocaloid自抓】DECO*27 – 专辑合集 [FLAC+WAV整轨],https://pan.baidu.com/s/1CehZpT_LGhe3UurJ5vJ7RQ,DECO,,
この世の果てで恋を唄う少女YU-NO ed 《真理の鏡、剣乃ように》, https://pan.baidu.com/s/1pdr3h2kuGr-b_4e_bjpDIw,miku,,
【HR】Another World （96khz  24bit）,https://pan.baidu.com/s/1E-CnGsX8ge2OXum3R2dk9Q,hzmm,,
【Vocaloid自抓】KEDDY/初音ミク – Psycho fellows [FLAC+WAV整轨],https://pan.baidu.com/s/1Wv2Ws25POqcmqu_VwIEsOw,51r6,,
(M3-43th(2019春))[Lilium Records] Lilium X6 (WAV),https://pan.baidu.com/s/1PekhBEhwZ9G8WeZ6xw_x1Q ,hph4,,
【Vocaloid自抓】雄之助/Yunosuke – 专辑合集【FLAC+WAV整轨】,https://pan.baidu.com/s/1P4ntsWE5DRmb6sTP29O2ig,m0nf,,
【HR】Burst the Gravity（96khz  24bit）,https://pan.baidu.com/s/1uFAnMDwpOzi7Z3uqt3P1NQ,kd48,,
[Hi-Res][mora自购][ヨルシカ – 心に穴が空いた][96.0kHz/24bit],https://mega.nz/#!33oEDYwS,,,
［自购］［130320］花咲くいろは  TVシリーズ主題歌ベストアルバム 「湯乃鷺ベスト・ソングス」 OP+ED全収録  wav,https://pan.baidu.com/s/1Jw5RCKQ9WWnoA9cF14coQA,17r8,,
[e-onkyo自購][Hi-Res][flac48KHz24bit]『同居人はひざ、時々、頭のうえ。』EDテーマ「君のとなり わたしの場所」南條愛乃,https://pan.baidu.com/s/1yWWDbNhy2QHdvy30VrQjdg,7oo9,,
himehina专辑第二弹《ヒバリ》, https://pan.baidu.com/s/1WR4padJlkO-9ObJwMWZBtQ,miku,,
